link,anger,disgust,fear,joy,sadness
https://twitter.com/TnNewsNetwork24/status/1268433766130659328,0.195934,0.210859,0.20439,0.047689,0.331795
https://twitter.com/TnNewsNetwork24/status/1268429667255508992,0.117843,0.086459,0.136233,0.221193,0.085546
https://twitter.com/ShagunOhri/status/1268140825843691520,0.075736,0.116357,0.064034,0.364757,0.275842
https://twitter.com/thefirstindia/status/1268093782664208384,0.017983,0.023145,0.013847,0.317513,0.131745
https://twitter.com/NewsMobileIndia/status/1268088385354096640,0.017983,0.023145,0.013847,0.317513,0.131745
https://twitter.com/ANI/status/1268087067130523650,0.017983,0.023145,0.013847,0.317513,0.131745
https://twitter.com/Hariharan_max/status/1267815496583282688,0.106866,0.210153,0.117816,0.209256,0.29487
https://twitter.com/Yuvaraj02034299/status/1267801879377063939,0.20495,0.11823,0.087542,0.017023,0.531378
https://twitter.com/routsagar23/status/1267679463585615872,0.108315,0.05111,0.249057,0.069073,0.495336
https://twitter.com/aIsH_sB/status/1267457168434814976,0.130467,0.024779,0.029031,0.455132,0.073113
https://twitter.com/rameshlaus/status/1267456803819814912,0.078453,0.066673,0.119276,0.145337,0.611894
https://twitter.com/kaniikkaaa/status/1267449271260860417,0.187524,0.055969,0.292591,0.03774,0.390536
https://twitter.com/IndiaToday/status/1267417508853583874,0.075585,0.069293,0.073223,0.156599,0.163576
https://twitter.com/TOIChennai/status/1267389415170572288,0.109041,0.069728,0.084255,0.145465,0.133676
https://twitter.com/Aivinaustan/status/1267320062853083136,0.369551,0.052297,0.110574,0.134887,0.119834
https://twitter.com/PramodMadhav6/status/1267309621640921088,0.094393,0.039667,0.028599,0.39987,0.167019
https://twitter.com/NewIndianXpress/status/1267120745332609024,0.399216,0.337785,0.063202,0.218436,0.191215
https://twitter.com/ChennaiJana/status/1267119751760957445,0.048415,0.027734,0.048583,0.146886,0.115631
https://twitter.com/SathishKumarKC/status/1267110023479521286,0.122677,0.056678,0.06513,0.221505,0.119845
https://twitter.com/actormanivelunq/status/1267082259884060672,0.025429,0.018312,0.127435,0.647945,0.0919
https://twitter.com/AshuLodha/status/1267007189920563200,0.163748,0.067761,0.076899,0.127622,0.123308
https://twitter.com/AtzoneIn/status/1266990082570874883,0.507149,0.399853,0.114333,0.0512,0.250516
https://twitter.com/AtzoneIn/status/1266989230833594368,0.17735,0.267845,0.075429,0.048191,0.109192
https://twitter.com/AtzoneIn/status/1266988766519951360,0.026242,0.038111,0.09281,0.114609,0.160224
https://twitter.com/AtzoneIn/status/1266988535136976899,0.097099,0.240282,0.111347,0.054535,0.10868
https://twitter.com/H_Connectindia/status/1266977533465149441,0.021606,0.0378,0.095154,0.123001,0.163885
https://twitter.com/sarayu_r/status/1266977399465562118,0.060769,0.097836,0.118389,0.054201,0.251688
https://twitter.com/BuzzInTheTown/status/1266953654487052294,0.060769,0.097836,0.118389,0.054201,0.251688
https://twitter.com/BuzzInTheTown/status/1266953614058110976,0.021606,0.0378,0.095154,0.123001,0.163885
https://twitter.com/BuzzInTheTown/status/1266953512732114944,0.063256,0.157813,0.038253,0.046818,0.076563
https://twitter.com/Covid19TNUpdate/status/1266953347342336000,0.060769,0.097836,0.118389,0.054201,0.251688
https://twitter.com/Covid19TNUpdate/status/1266953299187470336,0.021606,0.0378,0.095154,0.123001,0.163885
https://twitter.com/Covid19TNUpdate/status/1266953252639141888,0.063256,0.157813,0.038253,0.046818,0.076563
https://twitter.com/rameshlaus/status/1266949583222870017,0.063256,0.157813,0.038253,0.046818,0.076563
https://twitter.com/ganesh_vtv/status/1266948411325968385,0.021606,0.0378,0.095154,0.123001,0.163885
https://twitter.com/rameshlaus/status/1266948249857871880,0.021606,0.0378,0.095154,0.123001,0.163885
https://twitter.com/ganesh_vtv/status/1266947754435080193,0.060769,0.097836,0.118389,0.054201,0.251688
https://twitter.com/rameshlaus/status/1266947276984877058,0.060769,0.097836,0.118389,0.054201,0.251688
https://twitter.com/MIndiaNewz/status/1266943408720904192,0.215923,0.301086,0.171789,0.138542,0.115831
https://twitter.com/rameshlaus/status/1266942522363764738,0.215923,0.301086,0.171789,0.138542,0.115831
https://twitter.com/tamilnaadulive/status/1266942439614320640,0.009608,0.192282,0.04882,0.082467,0.06767
https://twitter.com/baals77/status/1266939752667701257,0.071363,0.038545,0.123652,0.151375,0.158654
https://twitter.com/TnNewsNetwork24/status/1266936353075286016,0.060861,0.04961,0.051801,0.109899,0.210993
https://twitter.com/TnNewsNetwork24/status/1266934054240186368,0.024884,0.082337,0.15042,0.04438,0.090298
https://twitter.com/TnNewsNetwork24/status/1266932991051198465,0.07812,0.087763,0.318415,0.047648,0.21659
https://twitter.com/TnNewsNetwork24/status/1266931519664209922,0.023471,0.064873,0.026511,0.08414,0.257095
https://twitter.com/BuzzInTheTown/status/1266930239902371841,0.31393,0.07464,0.293584,0.146061,0.204106
https://twitter.com/anbuselvan_tnie/status/1266928408661032960,0.279788,0.507932,0.073863,0.05175,0.280245
https://twitter.com/sundargokhul/status/1266928104959696896,0.035359,0.126597,0.056156,0.1502,0.084483
https://twitter.com/Vijith_offl/status/1266927504310165504,0.31393,0.07464,0.293584,0.146061,0.204106
https://twitter.com/V2Cinemas/status/1266926847150878720,0.31393,0.07464,0.293584,0.146061,0.204106
https://twitter.com/TnNewsNetwork24/status/1266926025801216012,0.080883,0.02253,0.137365,0.287668,0.104164
https://twitter.com/sandy_twitz/status/1266924766662807552,0.020846,0.129926,0.077199,0.135615,0.125791
https://twitter.com/rameshlaus/status/1266922603869949952,0.035359,0.126597,0.056156,0.1502,0.084483
https://twitter.com/unnikrishnansun/status/1266922590964273154,0.322409,0.051803,0.320294,0.144173,0.175413
https://twitter.com/tuhimeradil/status/1266797962635759617,0.206762,0.104039,0.156873,0.13524,0.47451
https://twitter.com/Ajay97685637/status/1266776492672860161,0.153934,0.124569,0.051493,0.076028,0.184651
https://twitter.com/onionmeme/status/1266773585583943680,0.08686,0.072945,0.093654,0.172881,0.151545
https://twitter.com/Kul48814902/status/1266730463873417219,0.147093,0.161098,0.158666,0.106058,0.316474
