id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1269497048354549760,1269497048354549760,1591506657000,2020-06-06,22:10:57,PDT,140525709,viveksingaram,Vivek Singaram,,"With #India #Unlock1, work and movement of people has resumed. But the way things are in #Mumbai, #Delhi & #Chennai; it seems those going out daily, should #WearAMask & maintain some social distancing *at home* as well.

Because of high %age tests positive:
#Mumbai 20%
#Delhi 10%",[],[],[],0,0,0,"['#india', '#unlock1', '#mumbai', '#delhi', '#chennai', '#wearamask', '#mumbai', '#delhi']",[],https://twitter.com/viveksingaram/status/1269497048354549760,False,,0,,,,,,,"[{'user_id': '140525709', 'username': 'viveksingaram'}]",,,,
1269237746205429760,1269237746205429760,1591444834000,2020-06-06,05:00:34,PDT,3680997495,iammozhi,𝙰𝚁𝚄𝙽 𝙼𝙾𝚉𝙷𝙸,,"New #Corona cases Reported

IN #TamilNadu on 6 June 2020 - 1458
#Chennai - 1146
#Discharged - 633
#Deaths - 19

#CoronaVirusUpdates #TNCoronaUpdate
#TN_Together_AgainstCorona #StayHome #Unlock1",[],[],[],0,2,1,"['#corona', '#tamilnadu', '#chennai', '#discharged', '#deaths', '#coronavirusupdates', '#tncoronaupdate', '#tn_together_againstcorona', '#stayhome', '#unlock1']",[],https://twitter.com/iamMozhi/status/1269237746205429760,False,,0,,,,,,,"[{'user_id': '3680997495', 'username': 'iamMozhi'}]",,,,
1269122926126616576,1269122926126616576,1591417459000,2020-06-05,21:24:19,PDT,1056776126486331392,germanychennai,German Consul Chennai,,"#positive aspects of #lockdown 5.0 / #Unlock1 in #Chennai: 🥥 water from around the corner #mango 🥭 javari from an organic farm in AP, have a relaxing #weekend #AndhraPradesh #Puducherry #TamilNadu #Telangana #Hyderabad #StayHealthy #WashYourHands #PhysicalDistancing #WearAMask pic.twitter.com/8gTLnUwQDr",[],[],['https://pbs.twimg.com/media/EZzUkPEU8AEWub3.jpg'],2,0,14,"['#positive', '#lockdown', '#unlock1', '#chennai', '#mango', '#weekend', '#andhrapradesh', '#puducherry', '#tamilnadu', '#telangana', '#hyderabad', '#stayhealthy', '#washyourhands', '#physicaldistancing', '#wearamask']",[],https://twitter.com/GermanyChennai/status/1269122926126616576,False,,0,,,,,,,"[{'user_id': '1056776126486331392', 'username': 'GermanyChennai'}]",,,,
1269110714859507712,1269110714859507712,1591414548000,2020-06-05,20:35:48,PDT,1124591449905885185,archi3archana,Archana,,"Add Chennai, Kolkata to the list. In all metros things have gone out of control. Rest of the cities will explode after #Unlock1  https://twitter.com/GabbbarSingh/status/1269101431459467264 …",[],['https://twitter.com/GabbbarSingh/status/1269101431459467264'],[],1,0,0,['#unlock1'],[],https://twitter.com/archi3archana/status/1269110714859507712,False,https://twitter.com/GabbbarSingh/status/1269101431459467264,0,,,,,,,"[{'user_id': '1124591449905885185', 'username': 'archi3archana'}]",,,,
1268878771303731201,1268878771303731201,1591359248000,2020-06-05,05:14:08,PDT,3680997495,iammozhi,𝙰𝚁𝚄𝙽 𝙼𝙾𝚉𝙷𝙸,,"New #Corona cases Reported

IN #TamilNadu on 5 June 2020 - 1438
#Chennai - 1116
#Discharged - 861

#CoronaVirusUpdates #TNCoronaUpdate
#TN_Together_AgainstCorona #StayHome #Unlock1",[],[],[],0,1,1,"['#corona', '#tamilnadu', '#chennai', '#discharged', '#coronavirusupdates', '#tncoronaupdate', '#tn_together_againstcorona', '#stayhome', '#unlock1']",[],https://twitter.com/iamMozhi/status/1268878771303731201,False,,0,,,,,,,"[{'user_id': '3680997495', 'username': 'iamMozhi'}]",,,,
1268806086615879682,1268806086615879682,1591341918000,2020-06-05,00:25:18,PDT,1056776126486331392,germanychennai,German Consul Chennai,,Reviewed our close #cooperation between #lockdown + #Unlock1 with departing @DAADIndia #Chennai director 🇮🇳🇩🇪 #indogerman #academic #exchange #AndhraPradesh #Puducherry #TamilNadu #Telangana #Hyderabad @iitmadras @VIT_univ @IITHyderabad @aufastupdates @PondiUniVC @GurmeetSinghVC pic.twitter.com/3wfyIYjdCY,"['daadindia', 'iitmadras', 'vit_univ', 'iithyderabad', 'aufastupdates', 'pondiunivc', 'gurmeetsinghvc']",[],"['https://pbs.twimg.com/media/EZu0UzCU8AE8x-Z.jpg', 'https://pbs.twimg.com/media/EZu0XM2UEAAXbJm.jpg', 'https://pbs.twimg.com/media/EZu0Y9wUcAAHN_i.jpg']",1,2,6,"['#cooperation', '#lockdown', '#unlock1', '#chennai', '#indogerman', '#academic', '#exchange', '#andhrapradesh', '#puducherry', '#tamilnadu', '#telangana', '#hyderabad']",[],https://twitter.com/GermanyChennai/status/1268806086615879682,False,,0,,,,,,,"[{'user_id': '1056776126486331392', 'username': 'GermanyChennai'}, {'user_id': '373810022', 'username': 'DAADIndia'}, {'user_id': '1130703085', 'username': 'iitmadras'}, {'user_id': '24588178', 'username': 'VIT_univ'}, {'user_id': '2459340313', 'username': 'IITHyderabad'}, {'user_id': '3370762830', 'username': 'aufastupdates'}, {'user_id': '953986775273431041', 'username': 'PondiUniVC'}, {'user_id': '954232288690212865', 'username': 'GurmeetSinghVC'}]",,,,
1268593620593946625,1268593620593946625,1591291263000,2020-06-04,10:21:03,PDT,2905035836,jackiecinemas,Jackie Cinemas,,"#Chennai - யில் October மாதத்தில் கூடுதல் கவனம் தேவை? -  #JackieTV News #201

#Rajinikanth #Master #Kerala #Unlock1 #Covid19 #Lockdown5 #News #LatestNews #TodayNews
 https://youtu.be/jwl1A3Q5JXw  pic.twitter.com/VlR2qAcy7A",[],['https://youtu.be/jwl1A3Q5JXw'],['https://pbs.twimg.com/media/EZrzKcAUMAAwOwO.jpg'],0,0,1,"['#chennai', '#jackietv', '#rajinikanth', '#master', '#kerala', '#unlock1', '#covid19', '#lockdown5', '#news', '#latestnews', '#todaynews']",[],https://twitter.com/jackiecinemas/status/1268593620593946625,False,,0,,,,,,,"[{'user_id': '2905035836', 'username': 'jackiecinemas'}]",,,,
1268582061176008704,1268582061176008704,1591288507000,2020-06-04,09:35:07,PDT,1183644593750855680,tvivran,The Vivran,,"Tamil nadu CM on Tuesday made it mandatory for the service providers to collect and maintain a record of the Name, phone no., address & Aadhaar no. of the customers for salons, beauty parlours and spas.
#Chennai #TN_Together_AgainstCorona #Unlock1 #tamilnadu #thevivran #COVIDー19 pic.twitter.com/6720gjiEKu",[],[],['https://pbs.twimg.com/media/EZropxNWsAE7Ic3.jpg'],0,0,3,"['#chennai', '#tn_together_againstcorona', '#unlock1', '#tamilnadu', '#thevivran', '#covidー19']",[],https://twitter.com/TVivran/status/1268582061176008704,False,,0,,,,,,,"[{'user_id': '1183644593750855680', 'username': 'TVivran'}]",,,,
1268454463032815616,1268454463032815616,1591258085000,2020-06-04,01:08:05,PDT,1242307373873557505,tnnewsnetwork24,TNN,,"#Chennai City Corporation cancels the system of allowing home isolation for some Covid-19 patients. All patients irrespective of their symptoms and their immediate contacts will be shifted to Covid care centres

#Unlock1 #Chennai #COVIDー19 #TNCoronaUpdate #covid19tamilnadu",[],[],[],0,0,0,"['#chennai', '#unlock1', '#chennai', '#covidー19', '#tncoronaupdate', '#covid19tamilnadu']",[],https://twitter.com/TnNewsNetwork24/status/1268454463032815616,False,,0,,,,,,,"[{'user_id': '1242307373873557505', 'username': 'TnNewsNetwork24'}]",,,,
1268433766130659328,1268433766130659328,1591253150000,2020-06-03,23:45:50,PDT,1242307373873557505,tnnewsnetwork24,TNN,,"We have flattened the wrong curve, the #economic curve.""
- #RajivBajaj
#Unlock1 #IndiaFightsCorona #Chennai #COVIDー19 #TNCoronaUpdate #covid19tamilnadu #Trichy #Madurai #Coimbatore #Tirunelveli #Nagercoil #Kanyakumari",[],[],[],0,0,0,"['#economic', '#rajivbajaj', '#unlock1', '#indiafightscorona', '#chennai', '#covidー19', '#tncoronaupdate', '#covid19tamilnadu', '#trichy', '#madurai', '#coimbatore', '#tirunelveli', '#nagercoil', '#kanyakumari']",[],https://twitter.com/TnNewsNetwork24/status/1268433766130659328,False,,0,,,,,,,"[{'user_id': '1242307373873557505', 'username': 'TnNewsNetwork24'}]",,,,
